xml,object_id,tier_1push,tier_hmax2,sr_1push,sr_hmax2,opener,setup,dead,blocked,tried
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00020/env.xml,obstacle_0_movable,hard,easy,0.0333,0.4667,5,65,48,32,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00024/env.xml,obstacle_0_movable,hard,easy,0.0444,0.8222,6,105,18,6,135
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00027/env.xml,obstacle_0_movable,med,med,0.0625,0.1625,10,16,120,14,160
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00028/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.1,0,15,120,15,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00029/env.xml,obstacle_0_movable,med,easy,0.1778,0.8222,16,58,0,16,90
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00031/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.8074,0,109,20,6,135
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00032/env.xml,obstacle_0_movable,med,easy,0.1867,0.4933,14,23,0,38,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00036/env.xml,obstacle_0_movable,med,easy,0.0941,0.7176,8,53,0,24,85
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00037/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.2696,0,31,62,22,115
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00039/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0276,0,4,114,27,145
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00041/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.08,0,12,108,30,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00044/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,62,8,70
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00045/env.xml,obstacle_0_movable,hard,easy,0.0083,0.675,1,80,12,27,120
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00047/env.xml,obstacle_0_movable,med,easy,0.2267,0.6667,17,33,0,25,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00051/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.12,0,18,121,11,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00052/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.48,0,60,37,28,125
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00054/env.xml,obstacle_0_movable,hard,easy,0.0231,0.7231,3,91,30,6,130
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00061/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.6435,0,74,32,9,115
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00064/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.35,0,49,84,7,140
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00067/env.xml,obstacle_0_movable,hard,easy,0.0222,0.6444,3,84,40,8,135
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00068/env.xml,obstacle_0_movable,hard,easy,0.0381,0.8095,4,81,4,16,105
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00070/env.xml,obstacle_0_movable,hard,easy,0.0154,0.7,2,89,20,19,130
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00072/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.1333,0,20,112,18,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00073/env.xml,obstacle_0_movable,hard,easy,0.0231,0.6,3,75,34,18,130
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00075/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.08,0,10,110,5,125
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00077/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0533,0,8,128,14,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00082/env.xml,obstacle_0_movable,hard,easy,0.016,0.392,2,47,45,31,125
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00083/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0167,0,2,108,10,120
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00086/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0667,0,10,127,13,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00088/env.xml,obstacle_0_movable,med,easy,0.2267,0.6133,17,29,0,29,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00001/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.3615,0,47,55,28,130
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00004/env.xml,obstacle_0_movable,med,easy,0.1412,0.6471,12,43,0,30,85
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00007/env.xml,obstacle_0_movable,med,easy,0.24,0.72,18,36,0,21,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00013/env.xml,obstacle_0_movable,med,easy,0.056,0.648,7,74,26,18,125
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00014/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.3,0,45,87,18,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00017/env.xml,obstacle_0_movable,hard,easy,0.0154,0.6077,2,77,30,21,130
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00019/env.xml,obstacle_0_movable,med,easy,0.075,1.0,3,37,0,0,40
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00023/env.xml,obstacle_0_movable,hard,med,0.0296,0.2667,4,32,70,29,135
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00026/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0552,0,8,111,26,145
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00027/env.xml,obstacle_0_movable,hard,med,0.0312,0.1875,5,25,121,9,160
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00028/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0308,0,4,99,27,130
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00029/env.xml,obstacle_0_movable,med,easy,0.06,0.75,6,69,0,25,100
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00034/env.xml,obstacle_0_movable,med,easy,0.0615,0.3077,8,32,60,30,130
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00042/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.05,0,7,125,8,140
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00044/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.2692,0,35,48,47,130
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00045/env.xml,obstacle_0_movable,med,easy,0.06,0.7667,9,106,30,5,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00049/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.4333,0,26,29,5,60
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00052/env.xml,obstacle_0_movable,med,easy,0.1636,1.0,9,46,0,0,55
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00053/env.xml,obstacle_0_movable,hard,easy,0.0276,0.6552,4,91,34,16,145
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00056/env.xml,obstacle_0_movable,med,easy,0.1556,0.6111,14,41,0,35,90
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00063/env.xml,obstacle_0_movable,med,easy,0.1048,0.8571,11,79,7,8,105
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00064/env.xml,obstacle_0_movable,hard,easy,0.0211,0.8526,2,79,0,14,95
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00065/env.xml,obstacle_0_movable,med,easy,0.05,0.475,8,68,76,8,160
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00066/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.192,0,24,95,6,125
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00067/env.xml,obstacle_0_movable,med,easy,0.19,0.57,19,38,10,33,100
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00068/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0667,0,10,105,35,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00072/env.xml,obstacle_0_movable,hard,easy,0.0167,0.7083,2,83,13,22,120
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00074/env.xml,obstacle_0_movable,med,easy,0.2933,0.7467,22,34,0,19,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00076/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.2583,0,31,74,15,120
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00077/env.xml,obstacle_0_movable,hard,easy,0.0138,0.7448,2,106,32,5,145
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00081/env.xml,obstacle_0_movable,hard,easy,0.0462,0.8308,6,102,12,10,130
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00082/env.xml,obstacle_0_movable,med,easy,0.1625,0.6625,13,40,0,27,80
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00006/env.xml,obstacle_0_movable,hard,easy,0.0063,0.5125,1,81,67,11,160
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00009/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0333,0,5,106,39,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00011/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0133,0,2,105,43,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00012/env.xml,obstacle_0_movable,hard,easy,0.0364,0.7758,6,122,36,1,165
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00013/env.xml,obstacle_0_movable,med,easy,0.0875,0.575,14,78,47,21,160
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00014/env.xml,obstacle_0_movable,hard,easy,0.0125,0.7125,2,112,34,12,160
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00017/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.34,0,34,46,20,100
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00020/env.xml,obstacle_0_movable,med,easy,0.0727,0.8182,8,82,8,12,110
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00022/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.06,0,9,112,29,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00027/env.xml,obstacle_0_movable,hard,easy,0.037,0.8,5,103,24,3,135
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00029/env.xml,obstacle_0_movable,med,easy,0.1379,0.5241,20,56,69,0,145
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00031/env.xml,obstacle_0_movable,med,easy,0.069,0.8138,10,108,22,5,145
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00033/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.3769,0,49,47,34,130
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00034/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.1037,0,14,77,44,135
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00036/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.1733,0,26,97,27,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00037/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,48,27,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00039/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.687,0,79,25,11,115
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00040/env.xml,obstacle_0_movable,med,easy,0.0526,0.5368,5,46,16,28,95
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00041/env.xml,obstacle_0_movable,hard,easy,0.0286,0.4381,3,43,27,32,105
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00042/env.xml,obstacle_0_movable,hard,easy,0.04,0.8,4,76,8,12,100
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00043/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.3931,0,57,55,33,145
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00044/env.xml,obstacle_0_movable,med,easy,0.1182,0.7545,13,70,3,24,110
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00045/env.xml,obstacle_0_movable,hard,easy,0.0316,0.4842,3,43,19,30,95
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00049/env.xml,obstacle_0_movable,med,easy,0.0533,0.8067,8,113,22,7,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00055/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.08,0,12,92,46,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00057/env.xml,obstacle_0_movable,med,easy,0.05,0.475,2,17,10,11,40
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00059/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.4783,0,55,21,39,115
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00061/env.xml,obstacle_0_movable,med,easy,0.1182,0.7455,13,69,0,28,110
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00066/env.xml,obstacle_0_movable,hard,easy,0.0231,0.4231,3,52,42,33,130
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00067/env.xml,obstacle_0_movable,med,easy,0.0667,0.75,8,82,4,26,120
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00070/env.xml,obstacle_0_movable,hard,easy,0.0286,0.6357,4,85,46,5,140
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00071/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0143,0,2,92,46,140
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00073/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.363,0,49,40,46,135
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00074/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.16,0,20,93,12,125
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00075/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0867,0,13,120,17,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00083/env.xml,obstacle_0_movable,hard,easy,0.0222,0.6778,2,59,0,29,90
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00084/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.08,0,12,125,13,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00086/env.xml,obstacle_0_movable,hard,med,0.0267,0.1933,4,25,108,13,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00088/env.xml,obstacle_0_movable,hard,easy,0.0414,0.8276,6,114,17,8,145
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00089/env.xml,obstacle_0_movable,med,easy,0.2118,0.6,18,33,0,34,85
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00001/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.9667,0,29,1,0,30
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00006/env.xml,obstacle_0_movable,hard,easy,0.0214,0.5714,3,77,58,2,140
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00007/env.xml,obstacle_0_movable,hard,easy,0.0444,0.563,6,70,37,22,135
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00008/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0762,0,8,76,21,105
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00009/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.2769,0,36,91,3,130
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00012/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0067,0,1,134,15,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00014/env.xml,obstacle_0_movable,med,easy,0.09,0.79,9,70,3,18,100
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00021/env.xml,obstacle_0_movable,hard,easy,0.0385,0.5538,5,67,29,29,130
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00022/env.xml,obstacle_0_movable,hard,med,0.0485,0.1879,8,23,119,15,165
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00023/env.xml,obstacle_0_movable,hard,med,0.016,0.248,2,29,87,7,125
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00025/env.xml,obstacle_0_movable,hard,easy,0.0121,0.703,2,114,45,4,165
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00026/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0667,0,7,70,28,105
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00033/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0933,0,14,114,22,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00035/env.xml,obstacle_0_movable,med,easy,0.13,0.87,13,74,2,11,100
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00037/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.1133,0,17,99,34,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00039/env.xml,obstacle_0_movable,med,easy,0.069,0.7517,10,99,31,5,145
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00040/env.xml,obstacle_0_movable,med,easy,0.2,0.6824,17,41,0,27,85
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00041/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0828,0,12,94,39,145
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00042/env.xml,obstacle_0_movable,hard,easy,0.0071,0.6571,1,91,33,15,140
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00047/env.xml,obstacle_0_movable,med,easy,0.075,0.875,9,96,0,15,120
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00048/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0467,0,7,77,66,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00049/env.xml,obstacle_0_movable,med,easy,0.1,1.0,2,18,0,0,20
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00053/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.6963,0,94,40,1,135
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00060/env.xml,obstacle_0_movable,med,easy,0.24,1.0,6,19,0,0,25
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00062/env.xml,obstacle_0_movable,med,easy,0.1909,0.8364,21,71,0,18,110
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00063/env.xml,obstacle_0_movable,med,easy,0.0583,0.825,7,92,12,9,120
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00064/env.xml,obstacle_0_movable,med,easy,0.0778,0.7444,7,60,0,23,90
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00067/env.xml,obstacle_0_movable,hard,easy,0.025,0.675,3,78,21,18,120
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00072/env.xml,obstacle_0_movable,easy,easy,0.4278,0.7944,77,66,19,18,180
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00073/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.3538,0,46,47,37,130
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00075/env.xml,obstacle_0_movable,med,easy,0.24,0.7333,18,37,0,20,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00078/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.6364,0,70,9,31,110
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00081/env.xml,obstacle_0_movable,med,easy,0.0593,0.6,8,73,49,5,135
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00084/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0667,0,10,138,2,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00087/env.xml,obstacle_0_movable,med,easy,0.0917,0.8,11,85,9,15,120
/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00088/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.02,0,3,128,19,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00000/env.xml,obstacle_0_movable,easy,easy,0.896,0.976,112,10,0,3,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00003/env.xml,obstacle_0_movable,easy,easy,0.96,0.98,144,3,0,3,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00008/env.xml,obstacle_0_movable,easy,easy,0.8077,0.8692,105,8,0,17,130
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00010/env.xml,obstacle_0_movable,easy,easy,0.8333,0.9467,125,17,0,8,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00012/env.xml,obstacle_0_movable,easy,easy,0.7857,0.9357,110,21,0,9,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00017/env.xml,obstacle_0_movable,easy,easy,0.731,0.8414,106,16,0,23,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00018/env.xml,obstacle_0_movable,easy,easy,0.7231,1.0,94,36,0,0,130
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00019/env.xml,obstacle_0_movable,easy,easy,0.8467,0.9333,127,13,0,10,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00021/env.xml,obstacle_0_movable,easy,easy,0.669,0.7931,97,18,0,30,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00023/env.xml,obstacle_0_movable,easy,easy,0.8467,0.9333,127,13,0,10,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00026/env.xml,obstacle_0_movable,easy,easy,0.7857,0.9286,110,20,0,10,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00030/env.xml,obstacle_0_movable,easy,easy,0.768,0.904,96,17,0,12,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00032/env.xml,obstacle_0_movable,easy,easy,0.8786,0.9714,123,13,0,4,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00033/env.xml,obstacle_0_movable,easy,easy,0.88,0.88,110,0,0,15,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00040/env.xml,obstacle_0_movable,easy,easy,0.86,0.9533,129,14,0,7,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00044/env.xml,obstacle_0_movable,easy,easy,0.9533,0.9667,143,2,0,5,150
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00045/env.xml,obstacle_0_movable,easy,easy,0.8917,0.9667,107,9,0,4,120
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00047/env.xml,obstacle_0_movable,easy,easy,0.8,0.9037,108,14,0,13,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00048/env.xml,obstacle_0_movable,easy,easy,0.85,0.9286,119,11,0,10,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00057/env.xml,obstacle_0_movable,easy,easy,0.984,0.984,123,0,0,2,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00060/env.xml,obstacle_0_movable,easy,easy,0.5185,0.8519,70,45,0,20,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00064/env.xml,obstacle_0_movable,easy,easy,0.7714,0.8,108,4,0,28,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00067/env.xml,obstacle_0_movable,easy,easy,0.7556,0.963,102,28,0,5,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00070/env.xml,obstacle_0_movable,easy,easy,0.6571,0.9571,92,42,0,6,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00072/env.xml,obstacle_0_movable,easy,easy,0.9586,0.9586,139,0,0,6,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_401/rb_00078/env.xml,obstacle_0_movable,easy,easy,0.7929,0.8643,111,10,0,19,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00000/env.xml,obstacle_0_movable,easy,easy,0.8571,0.8857,120,4,0,16,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00002/env.xml,obstacle_0_movable,easy,easy,0.6222,0.7778,84,21,0,30,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00003/env.xml,obstacle_0_movable,easy,easy,0.896,0.984,112,11,0,2,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00007/env.xml,obstacle_0_movable,easy,easy,0.5083,0.9583,61,54,0,5,120
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00008/env.xml,obstacle_0_movable,easy,easy,0.8759,0.9655,127,13,0,5,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00009/env.xml,obstacle_0_movable,easy,easy,0.7704,0.8593,104,12,0,19,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00010/env.xml,obstacle_0_movable,easy,easy,0.9286,0.9571,130,4,0,6,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00013/env.xml,obstacle_0_movable,easy,easy,0.7778,0.8963,105,16,0,14,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00018/env.xml,obstacle_0_movable,easy,easy,0.7846,0.9615,102,23,0,5,130
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00021/env.xml,obstacle_0_movable,easy,easy,0.8963,1.0,121,14,0,0,135
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00023/env.xml,obstacle_0_movable,easy,easy,0.7308,0.8538,95,16,0,19,130
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00024/env.xml,obstacle_0_movable,easy,easy,0.7143,0.8214,100,15,0,25,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00033/env.xml,obstacle_0_movable,easy,easy,0.84,0.84,105,0,0,20,125
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00035/env.xml,obstacle_0_movable,easy,easy,0.7857,0.9143,110,18,0,12,140
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_402/rb_00041/env.xml,obstacle_0_movable,easy,easy,0.736,0.856,92,15,0,18,125
