build_id,axis,tier,push_kind,marker_reachable,solve_rate,xml
hard_033,hmax2,hard,one_push,0,0.027,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_509/rb_00014/env.xml
hard_034,hmax2,hard,one_push,0,0.0138,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00055/env.xml
hard_035,hmax2,hard,one_push,0,0.0305,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00012/env.xml
hard_036,hmax2,hard,needs_2_chain,1,0.0142,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00225/env.xml
hard_037,hmax2,hard,one_push,1,0.0323,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00026/env.xml
hard_038,hmax2,hard,one_push,0,0.0155,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00042/env.xml
hard_039,hmax2,hard,one_push,0,0.0355,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00065/env.xml
hard_040,hmax2,hard,needs_2_chain,1,0.0159,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_515/rb_00012/env.xml
hard_041,hmax2,hard,one_push,1,0.0377,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00148/env.xml
hard_042,hmax2,hard,one_push,1,0.0161,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00282/env.xml
hard_043,hmax2,hard,needs_2_chain,1,0.0392,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_202/rb_00003/env.xml
hard_044,hmax2,hard,one_push,1,0.0163,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00016/env.xml
hard_045,hmax2,hard,one_push,1,0.0397,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00050/env.xml
hard_046,hmax2,hard,one_push,1,0.0165,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00043/env.xml
hard_047,hmax2,hard,needs_2_chain,1,0.0403,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00122/env.xml
hard_048,hmax2,hard,one_push,0,0.0165,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00430/env.xml
hard_049,hmax2,hard,needs_2_chain,1,0.0413,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00009/env.xml
hard_050,hmax2,hard,one_push,0,0.0168,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00256/env.xml
hard_051,hmax2,hard,needs_2_chain,1,0.0426,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00064/env.xml
hard_052,hmax2,hard,needs_2_chain,1,0.0168,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00011/env.xml
hard_053,hmax2,hard,one_push,1,0.0427,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00023/env.xml
hard_054,hmax2,hard,needs_2_chain,1,0.0174,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00322/env.xml
hard_055,hmax2,hard,needs_2_chain,0,0.0431,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00016/env.xml
hard_056,hmax2,hard,needs_2_chain,1,0.0177,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00083/env.xml
hard_057,hmax2,hard,needs_2_chain,0,0.0435,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00018/env.xml
hard_058,hmax2,hard,needs_2_chain,0,0.0179,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00013/env.xml
hard_059,hmax2,hard,needs_2_chain,1,0.0442,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_504/rb_00004/env.xml
hard_060,hmax2,hard,one_push,1,0.02,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00006/env.xml
hard_061,hmax2,hard,needs_2_chain,1,0.0446,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_502/rb_00010/env.xml
hard_062,hmax2,hard,needs_2_chain,1,0.02,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00027/env.xml
hard_063,hmax2,hard,needs_2_chain,1,0.0455,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_515/rb_00014/env.xml
hard_064,hmax2,hard,one_push,0,0.021,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00024/env.xml
hard_065,hmax2,hard,needs_2_chain,0,0.0467,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_521/rb_00010/env.xml
hard_066,hmax2,hard,one_push,1,0.0216,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00006/env.xml
hard_067,hmax2,hard,one_push,1,0.0224,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00282/env.xml
hard_068,hmax2,hard,needs_2_chain,1,0.0226,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00035/env.xml
hard_069,hmax2,hard,one_push,0,0.0229,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00067/env.xml
hard_070,hmax2,hard,needs_2_chain,0,0.0231,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00003/env.xml
hard_071,hmax2,hard,one_push,1,0.0244,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00062/env.xml
hard_072,hmax2,hard,needs_2_chain,0,0.0259,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00008/env.xml
hard_073,hmax2,hard,needs_2_chain,0,0.0261,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_501/rb_00009/env.xml
hard_074,hmax2,hard,needs_2_chain,1,0.0268,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00011/env.xml
hard_075,hmax2,hard,needs_2_chain,1,0.027,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_507/rb_00008/env.xml
hard_076,hmax2,hard,needs_2_chain,0,0.0273,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_501/rb_00015/env.xml
hard_077,hmax2,hard,one_push,1,0.0282,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00097/env.xml
hard_078,hmax2,hard,needs_2_chain,1,0.0284,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_201/rb_00042/env.xml
hard_079,hmax2,hard,one_push,1,0.0286,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00438/env.xml
hard_080,hmax2,hard,one_push,0,0.029,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00070/env.xml
hard_081,hmax2,hard,one_push,1,0.0308,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00249/env.xml
hard_082,hmax2,hard,one_push,0,0.0323,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00006/env.xml
hard_083,hmax2,hard,needs_2_chain,1,0.0323,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_521/rb_00001/env.xml
hard_084,hmax2,hard,one_push,0,0.0326,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_202/rb_00042/env.xml
hard_085,hmax2,hard,one_push,0,0.0333,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_202/rb_00039/env.xml
hard_086,hmax2,hard,one_push,1,0.0338,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00366/env.xml
hard_087,hmax2,hard,one_push,0,0.0342,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00171/env.xml
hard_088,hmax2,hard,one_push,0,0.0342,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00070/env.xml
hard_089,hmax2,hard,needs_2_chain,0,0.0351,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00014/env.xml
hard_090,hmax2,hard,needs_2_chain,1,0.036,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00018/env.xml
hard_091,hmax2,hard,needs_2_chain,1,0.0362,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00243/env.xml
hard_092,hmax2,hard,needs_2_chain,0,0.0364,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00028/env.xml
hard_093,hmax2,hard,needs_2_chain,0,0.0364,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_518/rb_00009/env.xml
hard_094,hmax2,hard,one_push,0,0.0367,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00020/env.xml
hard_095,hmax2,hard,needs_2_chain,0,0.037,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_516/rb_00008/env.xml
hard_096,hmax2,hard,one_push,1,0.0373,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00071/env.xml
hard_097,hmax2,hard,one_push,1,0.0377,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_201/rb_00077/env.xml
hard_098,hmax2,hard,one_push,0,0.0377,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00072/env.xml
hard_099,hmax2,hard,one_push,0,0.0385,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00021/env.xml
med_000,hmax2,med,one_push,1,0.05,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_202/rb_00027/env.xml
med_001,hmax2,med,needs_2_chain,1,0.0508,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00207/env.xml
med_002,hmax2,med,one_push,1,0.1633,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00018/env.xml
med_003,hmax2,med,needs_2_chain,0,0.069,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00064/env.xml
med_004,hmax2,med,one_push,1,0.05,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00061/env.xml
med_005,hmax2,med,needs_2_chain,1,0.0526,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00026/env.xml
med_006,hmax2,med,needs_2_chain,1,0.1714,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00065/env.xml
med_007,hmax2,med,needs_2_chain,1,0.0889,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_201/rb_00061/env.xml
med_008,hmax2,med,needs_2_chain,0,0.0515,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00052/env.xml
med_009,hmax2,med,needs_2_chain,1,0.0526,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00234/env.xml
med_010,hmax2,med,one_push,1,0.175,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00410/env.xml
med_011,hmax2,med,one_push,1,0.1154,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00077/env.xml
med_012,hmax2,med,needs_2_chain,1,0.0526,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00406/env.xml
med_013,hmax2,med,one_push,1,0.0541,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00021/env.xml
med_014,hmax2,med,one_push,1,0.197,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00051/env.xml
med_015,hmax2,med,one_push,1,0.1515,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00135/env.xml
med_016,hmax2,med,needs_2_chain,1,0.0547,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00025/env.xml
med_017,hmax2,med,needs_2_chain,1,0.0543,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_501/rb_00004/env.xml
med_018,hmax2,med,needs_2_chain,1,0.1975,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00444/env.xml
med_019,hmax2,med,one_push,0,0.25,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00057/env.xml
med_020,hmax2,med,one_push,1,0.0552,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00179/env.xml
med_021,hmax2,med,needs_2_chain,0,0.056,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00070/env.xml
med_022,hmax2,med,needs_2_chain,1,0.1975,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00448/env.xml
med_023,hmax2,med,needs_2_chain,0,0.2593,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00327/env.xml
med_024,hmax2,med,needs_2_chain,1,0.0556,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00019/env.xml
med_025,hmax2,med,one_push,1,0.0577,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00027/env.xml
med_026,hmax2,med,one_push,0,0.2,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_202/rb_00030/env.xml
med_027,hmax2,med,one_push,1,0.2692,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00068/env.xml
med_028,hmax2,med,needs_2_chain,0,0.0556,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_517/rb_00002/env.xml
med_029,hmax2,med,needs_2_chain,0,0.0603,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00053/env.xml
med_030,hmax2,med,one_push,0,0.2195,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_201/rb_00019/env.xml
med_031,hmax2,med,one_push,1,0.2857,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00495/env.xml
med_032,hmax2,med,one_push,1,0.0576,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00114/env.xml
med_033,hmax2,med,one_push,1,0.0606,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00024/env.xml
med_034,hmax2,med,one_push,1,0.2321,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_202/rb_00053/env.xml
med_035,hmax2,med,needs_2_chain,1,0.0625,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00060/env.xml
med_036,hmax2,med,one_push,0,0.0608,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00045/env.xml
med_037,hmax2,med,one_push,1,0.24,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00060/env.xml
med_038,hmax2,med,needs_2_chain,1,0.0635,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00026/env.xml
med_039,hmax2,med,needs_2_chain,1,0.0612,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00035/env.xml
med_040,hmax2,med,needs_2_chain,1,0.2468,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00114/env.xml
med_041,hmax2,med,needs_2_chain,1,0.0638,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_506/rb_00006/env.xml
med_042,hmax2,med,needs_2_chain,1,0.0619,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00408/env.xml
med_043,hmax2,med,needs_2_chain,0,0.25,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00078/env.xml
med_044,hmax2,med,one_push,0,0.0642,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00067/env.xml
med_045,hmax2,med,needs_2_chain,1,0.0619,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00091/env.xml
med_046,hmax2,med,needs_2_chain,1,0.2576,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00126/env.xml
med_047,hmax2,med,one_push,1,0.0649,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00065/env.xml
med_048,hmax2,med,needs_2_chain,1,0.0634,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00086/env.xml
med_049,hmax2,med,needs_2_chain,0,0.2667,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00060/env.xml
med_050,hmax2,med,one_push,1,0.0654,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00022/env.xml
med_051,hmax2,med,needs_2_chain,1,0.0636,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00121/env.xml
med_052,hmax2,med,needs_2_chain,1,0.2727,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00067/env.xml
med_053,hmax2,med,needs_2_chain,0,0.0661,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00284/env.xml
med_054,hmax2,med,needs_2_chain,1,0.0641,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00071/env.xml
med_055,hmax2,med,one_push,0,0.2778,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00066/env.xml
med_056,hmax2,med,needs_2_chain,1,0.0673,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_520/rb_00003/env.xml
med_057,hmax2,med,one_push,0,0.0643,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00020/env.xml
med_058,hmax2,med,one_push,1,0.0679,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00460/env.xml
med_059,hmax2,med,one_push,0,0.0671,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00027/env.xml
med_060,hmax2,med,needs_2_chain,1,0.0693,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00017/env.xml
med_061,hmax2,med,needs_2_chain,1,0.069,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_201/rb_00014/env.xml
med_062,hmax2,med,needs_2_chain,0,0.0703,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00022/env.xml
med_063,hmax2,med,one_push,1,0.0692,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00166/env.xml
med_064,hmax2,med,one_push,1,0.0719,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00293/env.xml
med_065,hmax2,med,needs_2_chain,1,0.0692,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00096/env.xml
med_066,hmax2,med,one_push,1,0.0745,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00106/env.xml
med_067,hmax2,med,needs_2_chain,1,0.0696,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00130/env.xml
med_068,hmax2,med,needs_2_chain,1,0.0756,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00195/env.xml
med_069,hmax2,med,needs_2_chain,0,0.0708,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00138/env.xml
med_070,hmax2,med,needs_2_chain,0,0.0763,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00239/env.xml
med_071,hmax2,med,needs_2_chain,0,0.0714,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_507/rb_00007/env.xml
med_072,hmax2,med,one_push,1,0.0764,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00188/env.xml
med_073,hmax2,med,needs_2_chain,1,0.0732,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_208/rb_00005/env.xml
med_074,hmax2,med,one_push,1,0.0769,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00089/env.xml
med_075,hmax2,med,needs_2_chain,1,0.0753,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00008/env.xml
med_076,hmax2,med,one_push,0,0.0769,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00297/env.xml
med_077,hmax2,med,needs_2_chain,1,0.0756,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00009/env.xml
med_078,hmax2,med,one_push,1,0.0788,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00012/env.xml
med_079,hmax2,med,one_push,0,0.0781,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00054/env.xml
med_080,hmax2,med,one_push,0,0.0795,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00039/env.xml
med_081,hmax2,med,one_push,1,0.0789,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00014/env.xml
med_082,hmax2,med,needs_2_chain,1,0.0803,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00095/env.xml
med_083,hmax2,med,needs_2_chain,1,0.0794,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00339/env.xml
med_084,hmax2,med,needs_2_chain,1,0.0811,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00292/env.xml
med_085,hmax2,med,one_push,0,0.0795,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00184/env.xml
med_086,hmax2,med,needs_2_chain,0,0.0826,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00180/env.xml
med_087,hmax2,med,needs_2_chain,0,0.0795,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00066/env.xml
med_088,hmax2,med,needs_2_chain,0,0.0826,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00075/env.xml
med_089,hmax2,med,needs_2_chain,1,0.0796,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_202/rb_00063/env.xml
med_090,hmax2,med,one_push,0,0.0827,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00067/env.xml
med_091,hmax2,med,needs_2_chain,0,0.0806,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00068/env.xml
med_092,hmax2,med,one_push,1,0.0833,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00143/env.xml
med_093,hmax2,med,needs_2_chain,1,0.0811,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00020/env.xml
med_094,hmax2,med,one_push,0,0.0833,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00051/env.xml
med_095,hmax2,med,needs_2_chain,1,0.0814,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00026/env.xml
med_096,hmax2,med,one_push,0,0.0862,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_519/rb_00009/env.xml
med_097,hmax2,med,needs_2_chain,0,0.0833,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00279/env.xml
med_098,hmax2,med,needs_2_chain,1,0.0865,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_501/rb_00014/env.xml
med_099,hmax2,med,needs_2_chain,0,0.0865,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00013/env.xml
