xml,edge,depth,score,offset_cm,offset_frac,face,travel_cm,dyaw_deg,rank,n_cand
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,20,1,0.619879424571991,1.5,0.4286,long,9.01,-1.18,12,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,22,1,0.6197093725204468,2.0,0.5714,long,8.58,-1.92,13,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,16,2,0.6196977496147156,0.5,0.1429,long,14.37,-0.05,14,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,20,2,0.6195642948150635,1.5,0.4286,long,13.89,-0.32,15,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,6,1,0.6195046305656433,2.0,0.5714,long,8.74,1.11,16,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,16,0,0.6194941997528076,0.5,0.1429,long,4.09,-0.45,17,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,12,1,0.6194257736206055,0.5,0.1429,long,9.22,0.13,18,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,20,0,0.619209885597229,1.5,0.4286,long,4.09,-1.27,19,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,22,0,0.6190176010131836,2.0,0.5714,long,3.86,-1.73,20,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,18,1,0.6189607977867126,1.0,0.2857,long,8.99,-0.76,21,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,14,1,0.6188974380493164,0.0,0.0,long,9.52,-0.19,22,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,20,3,0.6188141703605652,1.5,0.4286,long,18.78,0.1,23,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,6,0,0.6188001036643982,2.0,0.5714,long,3.76,1.33,24,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,22,2,0.6187090277671814,2.0,0.5714,long,13.22,-0.76,25,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,8,1,0.6186072826385498,1.5,0.4286,long,9.26,0.84,26,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,4,1,0.6185007095336914,2.5,0.7143,long,8.5,1.86,27,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,0,1,0.6184743642807007,3.5,1.0,long,8.43,2.96,28,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,10,1,0.6184225082397461,1.0,0.2857,long,9.26,0.5,29,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,12,2,0.6184080243110657,0.5,0.1429,long,14.49,-0.02,30,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,16,3,0.6183467507362366,0.5,0.1429,long,19.58,0.26,31,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,2,1,0.6183199882507324,3.0,0.8571,long,8.48,2.35,32,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,12,0,0.6181374788284302,0.5,0.1429,long,3.94,0.23,33,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,18,0,0.6180553436279297,1.0,0.2857,long,3.89,-0.84,34,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,14,2,0.6180471181869507,0.0,0.0,long,14.76,-0.06,35,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,4,0,0.6180435419082642,2.5,0.7143,long,3.8,1.75,36,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,6,2,0.61794513463974,2.0,0.5714,long,13.58,0.72,37,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,0,0,0.6179355978965759,3.5,1.0,long,3.9,2.41,38,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,18,2,0.6179265975952148,1.0,0.2857,long,14.06,-0.25,39,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,24,1,0.6179038286209106,2.5,0.7143,long,8.3,-2.49,40,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,22,3,0.6178723573684692,2.0,0.5714,long,17.89,0.04,41,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,14,0,0.617863655090332,0.0,0.0,long,4.23,-0.21,42,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,24,0,0.6178496479988098,2.5,0.7143,long,3.67,-2.05,43,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,54,2,0.617682158946991,5.36,0.7143,short,5.79,25.57,44,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,8,2,0.617458701133728,1.5,0.4286,long,14.35,0.2,45,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,6,3,0.6173250079154968,2.0,0.5714,long,18.53,-0.29,46,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,2,0,0.6172020435333252,3.0,0.8571,long,3.84,2.14,47,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,26,0,0.6171157360076904,3.0,0.8571,long,3.47,-2.26,48,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,8,0,0.6170390844345093,1.5,0.4286,long,4.18,0.68,49,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,10,2,0.6169635653495789,1.0,0.2857,long,14.42,0.15,50,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,10,0,0.6168544292449951,1.0,0.2857,long,4.07,0.43,51,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,18,3,0.6167423725128174,1.0,0.2857,long,19.14,0.16,52,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,4,2,0.6166593432426453,2.5,0.7143,long,13.17,0.87,53,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,2,2,0.6165704727172852,3.0,0.8571,long,12.95,1.47,54,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,12,3,0.6165075302124023,0.5,0.1429,long,19.78,-0.04,55,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,26,1,0.6160091757774353,3.0,0.8571,long,8.03,-3.17,56,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,8,3,0.6159117817878723,1.5,0.4286,long,19.47,-0.15,57,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,14,3,0.6157957911491394,0.0,0.0,long,20.04,0.05,58,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,2,3,0.6157686710357666,3.0,0.8571,long,17.38,0.68,59,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,4,3,0.6150416135787964,2.5,0.7143,long,17.77,0.31,60,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,10,3,0.6149976253509521,1.0,0.2857,long,19.63,-0.2,61,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,28,0,0.6147623658180237,3.5,1.0,long,3.61,-2.97,62,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,0,2,0.6145012974739075,3.5,1.0,long,12.83,2.97,63,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,0,4,0.6140795350074768,3.5,1.0,long,21.7,5.24,64,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,24,2,0.6137316226959229,2.5,0.7143,long,12.67,-1.77,65,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,54,1,0.6121527552604675,5.36,0.7143,short,5.51,20.79,66,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,0,3,0.6114744544029236,3.5,1.0,long,17.24,3.89,67,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,28,1,0.6094868779182434,3.5,1.0,long,0.0,0.0,68,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,24,3,0.6059685349464417,2.5,0.7143,long,17.07,-0.57,69,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,26,2,0.6045740246772766,3.0,0.8571,long,12.42,-3.16,70,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,52,2,0.603976845741272,4.29,0.5714,short,5.87,25.24,71,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,56,0,0.5975786447525024,6.43,0.8571,short,2.61,10.85,72,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,58,0,0.5969194173812866,7.5,1.0,short,2.56,12.52,73,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,56,1,0.5963133573532104,6.43,0.8571,short,5.78,26.06,74,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,54,0,0.595577597618103,5.36,0.7143,short,3.2,9.26,75,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,52,1,0.5948532223701477,4.29,0.5714,short,5.22,16.23,76,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,56,2,0.5901453495025635,6.43,0.8571,short,5.74,25.75,77,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,58,1,0.5846278667449951,7.5,1.0,short,5.52,28.64,78,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,55,0,0.5844500660896301,5.36,0.7143,short,3.2,-10.05,79,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,53,0,0.5836060643196106,4.29,0.5714,short,3.3,-5.31,80,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,58,2,0.5818942189216614,7.5,1.0,short,5.61,29.24,81,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,55,1,0.5817611217498779,5.36,0.7143,short,3.06,-15.95,82,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,57,0,0.579786479473114,6.43,0.8571,short,2.84,-11.99,83,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,26,3,0.5793542861938477,3.0,0.8571,long,16.82,-3.63,84,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,59,0,0.5790579915046692,7.5,1.0,short,2.58,-13.19,85,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,24,4,0.5735770463943481,2.5,0.7143,long,21.5,-0.15,86,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,53,1,0.5719646215438843,4.29,0.5714,short,3.15,-12.65,87,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,28,2,0.569329559803009,3.5,1.0,long,0.0,0.0,88,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,52,0,0.5679672956466675,4.29,0.5714,short,3.68,4.96,89,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,55,2,0.5657979249954224,5.36,0.7143,short,2.86,-22.19,90,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,57,1,0.5616486072540283,6.43,0.8571,short,3.0,-17.57,91,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,59,1,0.5610083341598511,7.5,1.0,short,2.94,-19.05,92,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,56,3,0.5602933764457703,6.43,0.8571,short,5.61,29.56,93,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,58,3,0.5600010752677917,7.5,1.0,short,5.51,31.46,94,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,57,2,0.5500990748405457,6.43,0.8571,short,2.78,-24.16,95,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,58,4,0.5496631264686584,7.5,1.0,short,5.32,36.05,96,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,54,3,0.5495178699493408,5.36,0.7143,short,5.71,28.38,97,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,52,3,0.5479323863983154,4.29,0.5714,short,5.86,26.8,98,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,59,2,0.5479298233985901,7.5,1.0,short,2.65,-26.54,99,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,56,4,0.543487548828125,6.43,0.8571,short,5.48,33.51,100,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,53,2,0.5424303412437439,4.29,0.5714,short,3.02,-18.66,101,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,55,3,0.5409422516822815,5.36,0.7143,short,2.72,-26.98,102,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,26,4,0.5372769832611084,3.0,0.8571,long,21.25,-3.95,103,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,54,4,0.5339202284812927,5.36,0.7143,short,5.64,30.82,104,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,57,3,0.5337757468223572,6.43,0.8571,short,2.58,-29.65,105,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,55,4,0.5328094959259033,5.36,0.7143,short,2.61,-30.41,106,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,59,3,0.5308563709259033,7.5,1.0,short,2.39,-32.71,107,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,59,4,0.5270622968673706,7.5,1.0,short,2.18,-37.58,108,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,57,4,0.5270473957061768,6.43,0.8571,short,2.44,-33.74,109,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,28,3,0.5240339636802673,3.5,1.0,long,0.0,0.0,110,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,52,4,0.5239517092704773,4.29,0.5714,short,5.85,27.2,111,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,53,3,0.5181844830513,4.29,0.5714,short,2.93,-22.94,112,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,53,4,0.5100749731063843,4.29,0.5714,short,2.86,-25.88,113,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00015/env.xml,28,4,0.5086019039154053,3.5,1.0,long,0.0,0.0,114,115
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,10,4,0.7280857563018799,1.0,0.2857,long,24.95,-0.06,0,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,10,3,0.7279241681098938,1.0,0.2857,long,19.69,-0.11,1,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,14,4,0.7276109457015991,0.0,0.0,long,25.67,-0.02,2,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,14,3,0.7276079654693604,0.0,0.0,long,20.35,-0.06,3,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,12,3,0.726793110370636,0.5,0.1429,long,20.36,-0.07,4,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,16,3,0.7265167832374573,0.5,0.1429,long,20.07,0.14,5,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,12,4,0.7263559699058533,0.5,0.1429,long,25.7,0.05,6,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,16,4,0.7262924313545227,0.5,0.1429,long,25.32,0.05,7,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,8,3,0.7261936068534851,1.5,0.4286,long,19.38,-0.1,8,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,8,4,0.7261156439781189,1.5,0.4286,long,24.56,-0.06,9,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,18,3,0.7238853573799133,1.0,0.2857,long,19.78,0.1,10,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,6,4,0.7233268618583679,2.0,0.5714,long,24.25,-0.01,11,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,6,3,0.7228556275367737,2.0,0.5714,long,19.14,-0.22,12,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,4,3,0.7224082946777344,2.5,0.7143,long,18.49,0.44,13,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,4,4,0.7221253514289856,2.5,0.7143,long,23.41,0.05,14,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,18,4,0.7212331891059875,1.0,0.2857,long,24.97,0.09,15,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,20,3,0.705380916595459,1.5,0.4286,long,19.34,0.17,16,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,12,2,0.6832924485206604,0.5,0.1429,long,15.02,-0.0,17,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,10,2,0.6811622381210327,1.0,0.2857,long,14.43,0.1,18,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,8,2,0.6790392398834229,1.5,0.4286,long,14.25,-0.03,19,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,20,4,0.6759049892425537,1.5,0.4286,long,23.88,1.38,20,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,2,4,0.6758061647415161,3.0,0.8571,long,22.71,-0.32,21,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,2,3,0.6738628149032593,3.0,0.8571,long,17.96,-0.02,22,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,14,2,0.6734516024589539,0.0,0.0,long,15.02,0.07,23,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,16,2,0.6591829657554626,0.5,0.1429,long,14.79,0.12,24,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,6,2,0.6578539609909058,2.0,0.5714,long,14.02,0.03,25,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,22,3,0.6514101028442383,2.0,0.5714,long,0.0,0.0,26,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,4,2,0.6497312188148499,2.5,0.7143,long,13.69,0.28,27,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,18,2,0.6468549370765686,1.0,0.2857,long,14.57,0.12,28,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,20,2,0.6344283223152161,1.5,0.4286,long,14.26,0.09,29,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,8,0,0.6244041919708252,1.5,0.4286,long,3.92,0.59,30,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,10,0,0.6240634322166443,1.0,0.2857,long,3.93,0.38,31,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,2,2,0.6240410208702087,3.0,0.8571,long,13.27,0.84,32,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,12,1,0.623989999294281,0.5,0.1429,long,9.72,0.05,33,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,12,0,0.6238372325897217,0.5,0.1429,long,4.4,0.09,34,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,8,1,0.6237983107566833,1.5,0.4286,long,9.07,0.77,35,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,10,1,0.6237807869911194,1.0,0.2857,long,9.2,0.31,36,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,16,0,0.6237155795097351,0.5,0.1429,long,4.31,-0.47,37,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,16,1,0.6235632300376892,0.5,0.1429,long,9.56,-0.29,38,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,14,0,0.6235193014144897,0.0,0.0,long,4.41,-0.03,39,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,6,0,0.6235013008117676,2.0,0.5714,long,3.89,0.92,40,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,6,1,0.6234680414199829,2.0,0.5714,long,8.96,0.85,41,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,14,1,0.6233091950416565,0.0,0.0,long,9.71,-0.07,42,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,18,0,0.6231148838996887,1.0,0.2857,long,4.26,-0.7,43,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,4,0,0.6229719519615173,2.5,0.7143,long,3.8,1.51,44,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,4,1,0.6229619979858398,2.5,0.7143,long,8.76,1.22,45,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,20,0,0.6229565143585205,1.5,0.4286,long,4.17,-1.03,46,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,18,1,0.6229395866394043,1.0,0.2857,long,9.4,-0.68,47,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,20,1,0.6227349042892456,1.5,0.4286,long,9.17,-0.93,48,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,22,0,0.6226675510406494,2.0,0.5714,long,0.0,0.0,49,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,24,0,0.6221760511398315,2.5,0.7143,long,0.0,0.0,50,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,22,1,0.621297299861908,2.0,0.5714,long,0.0,0.0,51,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,2,0,0.6212171316146851,3.0,0.8571,long,3.79,1.83,52,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,22,2,0.6210678815841675,2.0,0.5714,long,0.0,0.0,53,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,2,1,0.6197754740715027,3.0,0.8571,long,8.55,1.83,54,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,24,1,0.6135439872741699,2.5,0.7143,long,0.0,0.0,55,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,22,4,0.6065149903297424,2.0,0.5714,long,0.0,0.0,56,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,0,0,0.6059536337852478,3.5,1.0,long,3.55,3.11,57,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,0,3,0.5857710242271423,3.5,1.0,long,17.19,12.4,58,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,0,1,0.5822721719741821,3.5,1.0,long,8.18,4.7,59,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,0,4,0.5821146368980408,3.5,1.0,long,21.52,18.6,60,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,24,2,0.5673258900642395,2.5,0.7143,long,0.0,0.0,61,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,0,2,0.5620239973068237,3.5,1.0,long,12.77,7.86,62,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,24,3,0.525063693523407,2.5,0.7143,long,0.0,0.0,63,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,24,4,0.5203970670700073,2.5,0.7143,long,0.0,0.0,64,65
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_407/rb_00015/env.xml,24,2,0.7286984324455261,2.5,0.7143,long,12.96,-1.0,0,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_407/rb_00015/env.xml,24,3,0.7286745309829712,2.5,0.7143,long,17.56,-0.27,1,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_407/rb_00015/env.xml,0,2,0.7286648154258728,3.5,1.0,long,12.47,4.43,2,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_407/rb_00015/env.xml,2,3,0.7286431789398193,3.0,0.8571,long,17.59,0.65,3,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_407/rb_00015/env.xml,14,3,0.7286306619644165,0.0,0.0,long,19.99,-0.07,4,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_407/rb_00015/env.xml,26,2,0.7286137938499451,3.0,0.8571,long,12.53,-2.47,5,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_407/rb_00015/env.xml,26,3,0.7285928726196289,3.0,0.8571,long,16.89,-2.51,6,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_407/rb_00015/env.xml,2,2,0.7285924553871155,3.0,0.8571,long,13.16,1.4,7,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_407/rb_00015/env.xml,28,3,0.7285804748535156,3.5,1.0,long,16.65,-6.02,8,145
/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_407/rb_00015/env.xml,14,2,0.7285582423210144,0.0,0.0,long,14.68,0.01,9,145
